,rating,review_text,title;;
"2,['3.0 out of 5 stars'],""[""""I ordered this lip gloss never having used it before, so I wasn't expecting the glitter effect (that's not the product's fault).  I don't like the taste.""""]"",""[""""I don't like the taste""""]""";;
3,['4.0 out of 5 stars'],['brand new'],['Four Stars'];;
"4,['4.0 out of 5 stars'],""[""""I was looking for the volumizer that they made in the past but I guess they don't make it anymore""""]"",['I was looking for the volumizer that they made in ...']";;
5,['5.0 out of 5 stars'],['On time delivery and the gloss stays for two hours quite well.'],['Five Stars'];;
6,['5.0 out of 5 stars'],['Gosh mesh bench'],['Five Stars'];;
"7,['4.0 out of 5 stars'],""[""""No hassle, no drying, no top coat. I have dozens of lipsticks/glosses/tints. Over one hundred I'd wager :/ I just went through and threw out ALL but about 15 of my lip products and all four of the shades I purchased in this product made the cut."""", """"They are a little drying, but pretty good for a long wear product. Different colors last longer than others, the red the longest, but on average I only apply 3 times a day. Start off my day, after lunch (I'm a late luncher) and when I get off work. I don't always have to touch up when I get off work, sometimes it's still good."""", 'Easy application, the wand has a teardrop shaped angled applicator that holds a great amount of product, not too much, not too little. The shape of it makes it very easy to apply with a crisp line.', 'I am a pale redhead (auburn) with brown eyes and I have four very different colors that all work beautifully on my coloring.', 'Sangria - a nice mauve with a bit of shimmer (this also looks great on my mom who is a tan dirty blond)', 'Red Fatale - As red as red gets. Super bright. No orange undertone, no pink undertone, no blue/purple undertone. True red.', 'Barely Nude - As you would guess, nude. But just a bit darker to give you a little color', """"Bloom - A light pink with a shimmer. It's not a frosty candy pale pink, it's a little more natural so I think many people could pull it off"""", 'It gets 4 stars rather than 5 because the red (and only the red) bleeds pretty badly. I have to use a reverse lip pencil every time with it.']"",['Easy']";;
"8,['2.0 out of 5 stars'],""['I bought """"statement nude"""" hearing that it was a dupe for """"Lolita.""""', 'The colour is very pretty.', """"The gloss itself just doesn't wear well with me.  It's too thick and sticky for my liking, and I have to be careful that it doesn't appear streaky.  It does not last long on my lips at all and smears easily.  I also get this weird tingly feeling when I apply it."""", 'The applicator is nice in terms of shape, but the spongey part feels gross.', 'Should have just bought the Lolita.']"",['Meh.']";;
"9,['4.0 out of 5 stars'],""[""""I wanted to try a long-wearing lip gloss because I get tired of dragging a lipstick across my lips.  But I didn't want one of the ones you paint on color then paint on gloss."""", 'I bought this in Sangria and also Raisin (715).  Both are wine colors";" the Raisin shade is a bit deeper.', """"I really like this product, and I hope L'Oreal keeps it going.  It says it lasts for 6 hours.  Your mileage may vary.  I get 6 hours of color, but the gloss wears off sooner.  The upside to this is you can reapply it without removing it."""", """"The applicator tip is angled and tapered.  The taper is nice because it helps with an accurate application.  I find the angle a bit awkward.  Because of that, and because there are a limited number of shades, I'll ding it a star.  But I really am pleased with the ease of use and quality of the product.""""]"",""['Long-Wearing, One Step!']""";
"0,['1.0 out of 5 stars'],""['So i have very small lips. Im always on the hunt for some serious plumping action. I loved this color - very pretty. I felt mild plumping instantly, but it barely lasted an hour. It also leaves your lips thick and sticky. I\'d hate to plant one on my husband out of fear of getting stuck to him... you know the kind where youre trying to talk and you sound """"special"""" because youre lips are stuck together? Yeh - think i made more friends out of pity while testing this one out. Plus you get this odd taste in your mouth as a side effect. Not impressed and definately returning this baby.']"",['Plumper ... Deflated Expectations']";;
"1,['1.0 out of 5 stars'],""['So nasty and sticky. Even my three year old said it’s gross and she loves all glosses.  Something about this gloss is bad.  Creamy is great, not sticky. The color wasn’t bright as I thought when applied.']"",['Too sticky']";;
"2,['5.0 out of 5 stars'],""['i love this Lip gloss! it is very shiny and stay for quite sometime I usually dont reapply until lunch so it stays on nicely for a while even through drinking...', 'It goes on easily and then stays :) love it']"",['Lip gloss is wonderful']";;
"3,['5.0 out of 5 stars'],""[""""At first, I wasn't sure about this product die to others' reviews, but I went with my gut and purchased it. The first time I used it, it looked and worked just as it was suppose to. I have moderate thin lips. Not to too big and not too thin. I liked the effect it had on MY lips. This product will not make you Nicki Minaj or Beyoncé or Angelina Jolie. I recommend this if you want to try it out. It will have different looks and effects for different people. I love this lip gloss//plumper and will definitely be buying it again. :)""""]"",['Yes Yes Yes']";;
"4,['4.0 out of 5 stars'],""['This gloss stays on better than most.  It does transfer though, like to my coffee cup.', """"My biggest problem with this product is the smell.  I get headaches easily and smells can trigger one.  I usually only buy Clinique lip colors since they are completely fragrance free, but they don't make any long-lasting products yet so I tried this.""""]"",""['Good product, would be better if fragrance-free']""";;
"5,['5.0 out of 5 stars'],""['This is the only gloss worth buying, and every shade is awesome. Sunset is a sparkley apricot shade that stays put through coffee, lunch or even (most of) a date!']"",['Collect Them All!']";;
6,['4.0 out of 5 stars'],['I like it but I have to put gloss over it cause the texture is dry and sticky kinda like lipstick but more gloss but it lasts for about 3 hours'],['I like it but I have to put gloss over it ...'];;
7,['5.0 out of 5 stars'],['Thanks.'],['Five Stars'];;
8,['5.0 out of 5 stars'],['My favorite because it stays on'],['Five Stars'];;
"9,['5.0 out of 5 stars'],""['I love the color but it was too overpowering for my skin complexion so I had to tone it down a bit. Overall, great color for anyone who wants to stand out.']"",['Lovely shade']";;
0,['1.0 out of 5 stars'],['It came dry.  Could not use it.'],['It came dry. Could not use it.'];;
1,['5.0 out of 5 stars'],['good instead of YSL 109！very beautiful'],['Five Stars'];;
2,['5.0 out of 5 stars'],['This is the best gloss that I have found to date. The color is beautiful and it lasts!'],['rebel red'];;
"3,['5.0 out of 5 stars'],""['First off, let me say I looked EVERYWHERE for this color (Wal-Mart, Target, multiple grocery stores/pharmacies) with no luck. I used to wear this years ago and lost my last one on vacation 2 years ago, and was DEVASTATED. Tried ever since to find suitable replacements, but no dice. I love all the L\'oreal Infallible lip glosses - they stay on VERY well (I know I said it needs to be applied """"occasionally"""", but that might just be me - I tend to lick my lips a lot, especially when drinking/eating/chewing gum, but I know it lasts a long time!). This color in particular is one of my favorites - it\'s super shiny and looks great in the summer when I have a nice tan! (In the pic, I had just applied after lunch, about 2 hours earlier, just to give you an idea of the timeline.)']"",['The best lip gloss EVER!']";;
"4,['5.0 out of 5 stars'],""[""""I've tried every lip gloss on the spectrum from $1.99 stuff to $75 stuff.  This is the one I always come back to.  It's pretty, but not crazy bold in color.  It stays in place even when I stink endless cups of tea.  I'll never stray again.  There just isn't a better lip gloss at any price point.  I would know.  I've tried them all.""""]"",""[""""I'll never stray again""""]""";;
"5,['5.0 out of 5 stars'],""['Wow is that pretty! Exactly the color I wanted.  I did not realize it was a long-wear gloss, and not a waterproof lipstick, so it did not wear as long as I hoped.  But that was my mistake. While it was on, it looked fantastic. It stayed tacky, and came off on everything my lips touched! I do not wear lipcolor usually.  This made me want to! I now know the difference in a lipstick and a gloss!!']"",['So pretty. Very vibrant colored gloss.']";;
"6,['5.0 out of 5 stars'],""[""""Beautiful shade, with definition without being gaudy or over the top. The lip gloss is very easy to apply and stays on for hours, even through eating. I liked this shade so much that I reordered before I even ran out of my other bottle. I love the way this feels on the lips, not at all greasy or heavy. All the shades are very pretty. I bought this on Amazon as it's far less expensive than in any local stores.""""]"",['Great Gloss']";;
"7,['5.0 out of 5 stars'],""[""""I stumbled upon this great gloss while traveling and needing a quick 'save' to replace a melted"""", 'Lipstick.  Turns out it was a big """"score"""" instead! The shine doesn\'t last 8hrs but the color and the moisture repair lasts long enough for me. I simply reapply when I want the shine again. My lips look fuller and feel great when I\'ve used it all day! I am fair to medium in skintone with dark hair and love uaing the undeniable mauve and sangria colors. So far they have replaced lipsticks in my purse!']"",['Great gloss and the color is a bonus!']";;
